,importance
PREV_APP_PREV_CNT_PAYMENT_MEAN,0.17201856439594215
INSTALLMENTS_PAYMENT_LAST_730_DAYS_sum,0.17111983879514372
BUREAU_CLOSE,0.1706895077453652
OBS_60_CNT_SOCIAL_CIRCLE,0.17010958690770644
PREV_APP_REFUSED_AMT_GOODS_PRICE_SUM,0.16993773252170072
CREDIT_CARD_SUM_ALL_AMT_DRAWINGS_mean,0.16905919161223712
CREDIT_CARD_AMT_CREDIT_LIMIT_ACTUAL_std,0.167506228955197
DAYS_BIRTH,0.16691882107994516
CODE_GENDER,0.1638095916317011
INSTALLMENTS_PAYMENT_LAST_30_DAYS_mean,0.16278801827129852
LANDAREA_MODE,0.1624234239940368
POS_CASH_NOT_COMPLETED_CNT_INSTALMENT_FUTURE,0.15965685776839397
PREV_APP_REFUSED_AMT_GOODS_PRICE_MAX,0.15615999078720952
POS_CASH_GENERAL_SK_DPD_sum,0.15343134180951973
CREDIT_CARD_MONTHS_BALANCE_count,0.15219153013227463
PREV_APP_APPROVED_DOWN_PAYMENT_RATIO_MAX,0.15219023917014093
LANDAREA_MEDI,0.15191089417900855
CREDIT_CARD_36_MONTH_AMT_DRAWINGS_CURRENT_mean,0.15014918676492417
INSTALLMENTS_PAYMENT_LAST_30_DAYS_std,0.1492119504922196
PREV_APP_PREV_AMT_GOODS_PRICE_SUM,0.14920879728374167
REGION_RATING_CLIENT_W_CITY,0.14790565892321794
INSTALLMENTS_PAYMENT_LAST_60_DAYS_std,0.1477633021133088
PREV_APP_APPROVED_CNT_PAYMENT_MEAN,0.14748658053917427
PREV_APP_PREV_NAME_CONTRACT_STATUS_Approved_MEAN,0.14404094141649593
PREV_APP_PREV_AMT_CREDIT_MEAN,0.1416032824345589
INSTALLMENTS_PAYMENT_LAST_90_DAYS_max,0.14149820120464315
OBS_30_CNT_SOCIAL_CIRCLE,0.14073621630480862
INSTALLMENTS_PAYMENT_LAST_90_DAYS_sum,0.14055167562329215
PREV_APP_PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,0.1391919237288975
CREDIT_CARD_SUM_ALL_CNT_DRAWINGS_mean,0.13784030080057752
PREV_APP_PREV_AMT_CREDIT_STD,0.13710141940007559
INSTALLMENTS_EARLYNESS_LAST_730_DAYS_std,0.13667279375179334
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_730_DAYS_std,0.13667279375179334
CREDIT_CARD_AMT_INST_MIN_REGULARITY_mean,0.13625972817389748
PREV_APP_PREV_NAME_CONTRACT_STATUS_Approved_SUM,0.13571237546049147
CREDIT_CARD_ACTIVE_sum,0.13441951941834007
CREDIT_CARD_CNT_DRAWINGS_CURRENT_mean,0.13404362612595017
PREV_APP_APPROVED_APP_CREDIT_PERC_VAR,0.13215962898364197
BUREAU_GENERAL_AMT_CREDIT_SUM_DEBT_sum,0.13114734376888998
YEARS_BUILD_MODE,0.13105987513302644
CREDIT_CARD_12_MONTH_AMT_CREDIT_LIMIT_ACTUAL_min,0.1307005193180908
POS_CASH_NOT_COMPLETED_LAST_12_MONTHS,0.12917902999276556
PREV_APP_PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN,0.12877979631858075
PREV_APP_APPROVED_NAME_CASH_LOAN_PURPOSE_XNA_SUM,0.12796101942767873
PREV_APP_APPROVED_CNT_PAYMENT_SUM,0.12603932315509503
INSTALLMENTS_MEAN_INSTALLMENT_LONG_TERM,0.1251665015899684
BUREAU_GENERAL_AMT_CREDIT_SUM_sum,0.12496963721125788
INSTALLMENTS_EARLY_std,0.12447121819956793
PREV_APP_REFUSED_ANNUITY_PAYMENT_PRODUCT_MEAN,0.12400911986754236
PREV_APP_APPROVED_AMT_CREDIT_STD,0.12392916010624878
POS_CASH_GENERAL_CNT_INSTALMENT_sum,0.12384009320936613
PREV_APP_APPROVED_AMT_ANNUITY_SUM,0.12156074266374037
PREV_APP_APPROVED_LIFETIME_LOAN_SUM,0.12155848182517155
BASEMENTAREA_MODE,0.12145726137657172
CREDIT_CARD_AMT_CREDIT_LIMIT_ACTUAL_mean,0.12094937085591735
ELEVATORS_MEDI,0.12075274322869593
CREDIT_CARD_6_MONTH_AMT_DRAWINGS_CURRENT_sum,0.12062562740775376
POS_CASH_LONG_TERM_CNT_INSTALMENT,0.1204071750581249
POS_CASH_GENERAL_SK_DPD_max,0.12017588605555676
PREV_APP_APPROVED_GOODS_PRICE_RATIO_MEAN,0.1196143254404166
YEARS_BUILD_MEDI,0.11853376588289374
PREV_APP_REFUSED_AMT_APPLICATION_MIN,0.11727351832521396
EXT_SOURCE_2,0.11656057623310845
PREV_APP_PREV_AMT_GOODS_PRICE_STD,0.11554483071795334
INSTALLMENTS_AMT_PAYMENT_sum_LONG_TERM,0.11526864805306598
PREV_APP_APPROVED_AMT_APPLICATION_STD,0.11511906146797962
CREDIT_CARD_36_MONTH_AMT_BALANCE_sum,0.11496850968428127
CREDIT_DOWN_PAYMENT,0.11455546321828657
LIVINGAREA_AVG,0.11435104387104394
ELEVATORS_MODE,0.11371249912702458
CREDIT_CARD_POSITIVE_CREDIT_sum,0.1134858042992104
CREDIT_CARD_36_MONTH_POSITIVE_CREDIT_sum,0.11338295478919325
BASEMENTAREA_AVG,0.1127420087821532
YEARS_BEGINEXPLUATATION_MEDI,0.11273787370605291
PREV_APP_PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,0.1122268265950242
FLOORSMIN_AVG,0.11146111034919379
CREDIT_CARD_36_MONTH_AMT_DRAWINGS_CURRENT_max,0.11142713101503383
POS_CASH_GENERAL_COUNT_SK_DPD_DEF_var,0.11056076127293926
PREV_APP_APPROVED_AMT_CREDIT_MIN,0.11041886466750783
PREV_APP_PREV_CNT_PAYMENT_SUM,0.10988638035526975
PREV_APP_APPROVED_NAME_CONTRACT_TYPE_Consumer loans_SUM,0.10951912313919245
BUREAU_CLOSE_AMT_CREDIT_SUM,0.10912975353225975
PREV_APP_PREV_RATIO_APPLICATION_TO_ANNUITY_STD,0.10875987821588005
PREV_APP_APPROVED_DURATION_SUM,0.10869811154009601
POS_CASH_GENERAL_MEAN_SK_DPD_var,0.10815578851934639
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_365_DAYS_sum,0.10754047787115437
INSTALLMENTS_EARLYNESS_LAST_365_DAYS_sum,0.10754047787115437
CREDIT_CARD_RAPID_ACCOUNT_TURNOVER_sum,0.10736519269008185
income_per_non_child,0.10685202567908503
INSTALLMENTS_PAYMENT_LAST_60_DAYS_mean,0.10668868383440067
CREDIT_CARD_CNT_DRAWINGS_ATM_CURRENT_sum,0.10650117406389678
ext_sources_mean,0.10615982373159176
INSTALLMENTS_PAYMENT_LAST_90_DAYS_sum_LONG_TERM,0.10552624045352084
BUREAU_AMT_CREDIT_SUM_DEBT_x,0.10492456315263363
PREV_APP_PREV_ANNUITY_PAYMENT_PRODUCT_STD,0.10399190578312807
CREDIT_CARD_12_MONTH_CNT_DRAWINGS_CURRENT_sum,0.10375004878067859
PREV_APP_PREV_RATIO_GOODS_TO_ANNUITY_MEAN,0.10358033646841179
INSTALLMENTS_EARLYNESS_LAST_730_DAYS_mean,0.10327898093162827
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_730_DAYS_mean,0.10327898093162827
INSTALLMENTS_PAYMENT_LAST_730_DAYS_std,0.10300343235141426
POS_CASH_NOT_COMPLETED_SK_DPD_DEF,0.10240510129277544
POS_CASH_GENERAL_COUNT_SK_DPD_mean,0.1022812999131018
PREV_APP_PREV_NAME_CONTRACT_STATUS_Refused_MEAN,0.10196787673675829
PREV_APP_PREV_RATE_DOWN_PAYMENT_MEAN,0.10111004766841836
income_ratio,0.10079966182949353
AMT_ANNUITY,0.10042560882589216
CREDIT_CARD_36_MONTH_AMT_PAYMENT_TOTAL_CURRENT_std,0.09960020414795757
PREV_APP_PREV_RATE_DOWN_PAYMENT_MAX,0.09953741007814906
CREDIT_CARD_6_MONTH_AMT_INST_MIN_REGULARITY_mean,0.09907829555012593
CREDIT_CARD_6_MONTH_AMT_INST_MIN_REGULARITY_std,0.0985630670919517
INSTALLMENTS_LATENESS_LAST_90_DAYS_sum,0.09855394394344243
PREV_APP_APPROVED_AMT_APPLICATION_MAX,0.09841893329791557
CREDIT_CARD_AMT_PAYMENT_TOTAL_CURRENT_max,0.09822124096973496
PREV_APP_ratio_amt_application_insuranced,0.09812295525966028
income_ratio2,0.09793930909468712
CREDIT_CARD_12_MONTH_AMT_PAYMENT_TOTAL_CURRENT_std,0.09765371764021563
BUREAU_GENERAL_AMT_CREDIT_SUM_mean,0.09760969767693835
NEW_DOC_IND_KURT,0.0974055139763669
PREV_APP_REFUSED_ANNUITY_PAYMENT_PRODUCT_SUM,0.09721709479621878
true_income_div_totalarea,0.09706819516679746
PREV_APP_REFUSED_AMT_GOODS_PRICE_MEAN,0.09701816842146964
PREV_APP_APPROVED_Insuranced_amt_credit_MEAN,0.09621672983150012
CREDIT_CARD_36_MONTH_CNT_DRAWINGS_ATM_CURRENT_sum,0.09618380204197532
true_income_div_totalarea2,0.09567765711108095
CREDIT_CARD_36_MONTH_AMT_PAYMENT_TOTAL_CURRENT_mean,0.0953871704701612
ext_sources_sum,0.09522900135017112
BUREAU_SUM_DEBT_CONSUMER_CREDIT,0.09492007305418138
CREDIT_CARD_36_MONTH_FLAG_UTILIZATION_LESS_50_sum,0.09481698099196609
true_annuity_div_income,0.09437808128406867
credit_per_person,0.09415855956377996
PREV_APP_APPROVED_APP_CREDIT_PERC_MAX,0.09412469701728866
PREV_APP_PREV_RATIO_GOODS_TO_ANNUITY_STD,0.09402042186739125
PREV_APP_APPROVED_HIGH_DOWN_PAYMENT_SUM,0.09366053983835906
INSTALLMENTS_LAST_90_DAYS_sum,0.09321950228368234
BUREAU_DEBT_CREDIT_RATIO,0.09284207265488412
CREDIT_CARD_AMT_DRAWINGS_CURRENT_max,0.09223288128938009
FLOORSMIN_MODE,0.09183702278841704
CREDIT_CARD_36_MONTH_AMT_CREDIT_LIMIT_ACTUAL_mean,0.09176191938806007
CREDIT_CARD_FLAG_UTILIZATION_LESS_100_mean,0.09121728174959823
PREV_APP_REFUSED_CNT_PAYMENT_SUM,0.09109507036214104
INSTALLMENTS_LAST_180_DAYS_sum_LONG_TERM,0.09107509027663802
CREDIT_CARD_12_MONTH_AMT_DRAWINGS_CURRENT_max,0.09107008032013617
DEF_30_CNT_SOCIAL_CIRCLE,0.09095520631269612
INSTALLMENTS_PAYMENT_LAST_90_DAYS_sum_SHORT_TERM,0.09089552530648946
PREV_APP_APPROVED_ANNUITY_PAYMENT_PRODUCT_STD,0.09076536258306746
EXT_SOURCE_3,0.0903581636397312
PREV_APP_APPROVED_DURATION_MEAN,0.08973707262739364
CREDIT_CARD_AMT_DRAWINGS_CURRENT_std,0.08961122498073842
YEARS_BEGINEXPLUATATION_AVG,0.08903310561533186
PREV_APP_ratio_amt_credit_insuranced,0.08826188441212038
CREDIT_CARD_CNT_DRAWINGS_ATM_CURRENT_mean,0.08600167600486396
PREV_APP_REFUSED_CNT_PAYMENT_MEAN,0.08557526370853633
PREV_APP_APPROVED_AMT_APPLICATION_SUM,0.08495249391853148
PREV_APP_APPROVED_AMT_GOODS_PRICE_SUM,0.08495249391853148
INSTALLMENTS_EARLYNESS_LAST_730_DAYS_max,0.08480297384071277
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_730_DAYS_max,0.08480297384071277
CREDIT_CARD_12_MONTH_FLAG_UTILIZATION_LESS_50_sum,0.08471137527834172
CREDIT_CARD_36_MONTH_AMT_INST_MIN_REGULARITY_std,0.08451572146386954
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_180_DAYS_mean,0.08449258401794606
INSTALLMENTS_EARLYNESS_LAST_180_DAYS_mean,0.08449258401794606
POS_CASH_GENERAL_MONTHS_BALANCE_max,0.08413457600656633
BUREAU_GENERAL_AVG_PAST_LOAN_PER_TYPE,0.08388044001799057
children_ratio,0.0837601948102764
PREV_APP_PREV_RATE_DOWN_PAYMENT_MIN,0.08340705270788744
INSTALLMENTS_PAYMENT_LAST_365_DAYS_std,0.08339364707996326
PREV_APP_REFUSED_AMT_ANNUITY_MEAN,0.08315531864109418
PREV_APP_PREV_APP_CREDIT_PERC_MIN,0.08272039588602971
POS_CASH_NOT_COMPLETED_SK_DPD,0.08267388942875155
INSTALLMENTS_PAYMENT_LAST_365_DAYS_max,0.08262173997581786
PREV_APP_PREV_HIGH_DOWN_PAYMENT_SUM,0.08254224327506274
PREV_APP_APPROVED_AMT_GOODS_PRICE_MEAN,0.08199733689289528
COMMONAREA_MODE,0.08121411262882111
PREV_APP_REFUSED_CREDIT_ANNUITY_RATIO_MEAN,0.08084742103573027
BUREAU_ACTIVE_LAST_1000_DAYS,0.08062165482634853
CREDIT_CARD_CNT_DRAWINGS_CURRENT_sum,0.08057993362462078
DEBT_BURDEN_PER_LIFE_DAY,0.0803885975955782
BUREAU_CLOSE_LAST_180_DAYS,0.07990449670925515
NEW_DOC_IND_AVG,0.0789161116635617
CREDIT_CARD_AMT_DRAWINGS_CURRENT_mean,0.07881836909133698
PREV_APP_APPROVED_AMT_GOODS_PRICE_STD,0.07872112804013547
PREV_APP_PREV_CREDIT_ANNUITY_RATIO_MEAN,0.07845804919093975
POS_CASH_LONG_TERM_NUM_INSTALMENT,0.07822130259553879
INSTALLMENTS_DIFF_std,0.07802963644052892
credit_per_non_child,0.07767502258085357
PREV_APP_PREV_NAME_PAYMENT_TYPE_XNA_MEAN,0.07766733667003822
PREV_APP_PREV_CHURN_PREV_NaN_MEAN,0.07735066945381043
PREV_APP_APPROVED_AMT_GOODS_PRICE_MAX,0.07733957329081427
EXT_SOURCE_1,0.07731102714106376
CREDIT_CARD_12_MONTH_AMT_BALANCE_sum,0.07686871155777204
PREV_APP_APPROVED_GOODS_PRICE_RATIO_STD,0.07685361552945648
LIVINGAREA_MODE,0.0763944176947623
INSTALLMENTS_LATE_max,0.07622866427065655
DEBT_BURDEN_PER_WORKING_DAY,0.07585493548754214
BUREAU_GENERAL_AMT_CREDIT_MAX_OVERDUE_sum,0.07580180766166193
NONLIVINGAPARTMENTS_MEDI,0.07567865901352143
COMMONAREA_MEDI,0.0756122412493673
PREV_APP_PREV_AMT_DOWN_PAYMENT_MIN,0.07557394697293246
CREDIT_CARD_AMT_DRAWINGS_ATM_CURRENT_sum,0.0753889425028975
POS_CASH_SHORT_TERM_SK_DPD_DEF,0.07534861534596708
PREV_APP_PREV_WEEKDAY_APPR_PROCESS_START_WEEK_DAY_SUM,0.07514639473657345
car_to_employ_ratio,0.07460693659751243
PREV_APP_PREV_NAME_CONTRACT_TYPE_Consumer loans_SUM,0.07440435266127511
BUREAU_GENERAL_AMT_CREDIT_SUM_LIMIT_sum,0.0740999951068267
LIVINGAREA_MEDI,0.07367815558404127
BUREAU_CLOSE_LAST_365_DAYS,0.07344715911536437
INSTALLMENTS_PAYMENT_LAST_60_DAYS_sum,0.0733268566786877
CREDIT_CARD_6_MONTH_FLAG_UTILIZATION_LESS_50_mean,0.07320331367985328
INSTALLMENTS_LATE_std,0.072985273922492
PREV_APP_PREV_AMT_APPLICATION_MAX,0.07289972610328938
income_credit_percentage,0.07282559708883383
NAME_CONTRACT_TYPE,0.07263983283211217
ORGANIZATION_TYPE_Self-employed,0.07260448599246827
PREV_APP_PREV_AMT_ANNUITY_STD,0.07254787087692388
PREV_APP_APPROVED_Insuranced_amt_application_SUM,0.07223708707854884
PREV_APP_REFUSED_AMT_ANNUITY_MAX,0.07162733392079249
NAME_INCOME_TYPE_Working,0.07028553528042172
INSTALLMENTS_EARLY_sum_LONG_TERM,0.06921921046588103
POS_CASH_SHORT_TERM_SK_ID_PREV,0.06905389985375611
phone_to_birth_ratio,0.06902352528885106
INSTALLMENTS_DIFF_max,0.06893401382667728
CREDIT_CARD_RAPID_ACCOUNT_TURNOVER_mean,0.0686707424770433
PREV_APP_APPROVED_LIFETIME_LOAN_MEAN,0.0684746800344013
PREV_APP_APPROVED_AMT_ANNUITY_MEAN,0.0683578791371393
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_180_DAYS_sum,0.06769692957942451
INSTALLMENTS_EARLYNESS_LAST_180_DAYS_sum,0.06769692957942451
NAME_FAMILY_STATUS_Civil marriage,0.0673266887939084
PREV_APP_PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,0.06701207564637283
PREV_APP_APPROVED_DOWN_PAYMENT_RATIO_STD,0.06627512188007297
CREDIT_CARD_FLAG_UTILIZATION_LESS_25_mean,0.0662731503465036
PREV_APP_PREV_AMT_CREDIT_MAX,0.0656767082225877
credit_to_annuity_ratio,0.06514973904515009
PREV_APP_APPROVED_HOUR_APPR_PROCESS_START_working_hours_SUM,0.06456014563418525
PREV_APP_PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,0.0643120618586174
BUREAU_SUM_OVERDUE_CARD,0.06340006085914553
CREDIT_CARD_6_MONTH_CNT_DRAWINGS_ATM_CURRENT_sum,0.06338476422028119
CREDIT_CARD_AMT_CREDIT_LIMIT_ACTUAL_max,0.06294129758675994
BUREAU_GENERAL_AMT_CREDIT_SUM_LIMIT_mean,0.06292918955416982
PREV_APP_REFUSED_RATIO_APPLICATION_TO_ANNUITY_MEAN,0.06252094012895464
ext_sources_var,0.062077146335882946
POS_CASH_GENERAL_COUNT_SK_DPD_max,0.06202665791084942
BUREAU_SUM_DEBT_MORTGAGE,0.060933010796734306
DAYS_LAST_PHONE_CHANGE,0.06030146018370046
PREV_APP_PREV_GOODS_PRICE_RATIO_MEAN,0.059980439210482045
POS_CASH_GENERAL_COUNT_SK_DPD_sum,0.059796796022260366
INSTALLMENTS_EARLYNESS_LAST_730_DAYS_sum,0.059380737686528996
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_730_DAYS_sum,0.059380737686528996
PREV_APP_PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,0.05937317205104864
INSTALLMENTS_COUNT_sum,0.058890821609899745
CREDIT_CARD_SUM_ALL_CNT_DRAWINGS_sum,0.05843984196751072
BUREAU_ACTIVE_SUM_CREDIT_30_DAYS,0.05815358267866716
TOTALAREA_MODE,0.05791280600748948
PREV_APP_APPROVED_APP_CREDIT_PERC_MEAN,0.05761885108160814
CREDIT_CARD_12_MONTH_AMT_INST_MIN_REGULARITY_max,0.057548001127143415
PREV_APP_REFUSED_APP_CREDIT_PERC_MEAN,0.0572744632128521
true_annuity_div_income2,0.05718964135233104
BUREAU_GENERAL_BUREAU_CREDIT_DEBT_RATIO_var,0.0571819812882639
ANNUITY_INCOME_PERC,0.057133395485517775
annuity_income_percentage,0.057133395485517775
BUREAU_ACTIVE_AMT_CREDIT_SUM_LIMIT,0.05699800975756281
PREV_APP_PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,0.056774118393961674
BUREAU_GENERAL_AMT_CREDIT_SUM_DEBT_mean,0.056709099954909255
PREV_APP_PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,0.056074730399103836
PREV_APP_PREV_AMT_DOWN_PAYMENT_STD,0.055861235858660346
BUREAU_ACTIVE_SUM_CREDIT_180_DAYS,0.05567290858863602
HAS_DOCUMENT,0.055614760045961914
REGION_RATING_CLIENT,0.05521462323026687
POS_CASH_SHORT_TERM_NUM_INSTALMENT,0.05468514277585516
CREDIT_CARD_FLAG_UTILIZATION_LESS_25_sum,0.0543769360762631
POS_CASH_GENERAL_LAST_12_MONTHS_sum,0.05366995391574943
NONLIVINGAPARTMENTS_AVG,0.053380453560157304
PREV_APP_PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,0.05307915175546745
LIVINGAPARTMENTS_MEDI,0.05294171432325571
BUREAU_SUM_MICROLOAN,0.05258478789318797
CNT_CHILDREN,0.052126911418093856
BUREAU_GENERAL_DEBT_PERCENTAGE_mean,0.051563711523095294
BUREAU_ACTIVE_LAST_180_DAYS,0.05132336630208672
ORGANIZATION_TYPE_Business Entity,0.05069098894009027
PREV_APP_REFUSED_RATE_DOWN_PAYMENT_MAX,0.05062695897984935
FLAG_WORK_PHONE,0.05049200657785614
POS_CASH_SHORT_TERM_LAST_12_MONTHS,0.049934148445313103
PREV_APP_previous_application_term_of_last_5_credits_mean,0.049881768900053525
CREDIT_CARD_12_MONTH_AMT_PAYMENT_TOTAL_CURRENT_sum,0.04986532445849771
BUREAU_ACTIVE_SUM_CREDIT_LIFE_TIME,0.0496933980015508
AMT_INCOME_TOTAL,0.049521525598112015
PREV_APP_APPROVED_FINISH_RATE_MEAN,0.04925370403327303
PREV_APP_PREV_APP_CREDIT_PERC_MEAN,0.04846124814599815
POS_CASH_GENERAL_MEAN_SK_DPD_max,0.048379863036783606
INSTALLMENTS_PAYMENT_LAST_180_DAYS_sum_SHORT_TERM,0.048196066248848146
PREV_APP_PREV_AMT_ANNUITY_MAX,0.04804668707714144
CREDIT_CARD_AMT_PAYMENT_TOTAL_CURRENT_mean,0.04789429675280372
BUREAU_GENERAL_ENDDATE_DIF_mean,0.04773688652664067
FLOORSMAX_AVG,0.04758601745941976
PREV_APP_PREV_AMT_APPLICATION_MEAN,0.04716281143961516
PREV_APP_APPROVED_RATIO_APPLICATION_TO_ANNUITY_STD,0.04713630753503832
BUREAU_CLOSE_SUM_CREDIT_LIFE_TIME,0.04645937792145796
POS_CASH_GENERAL_SK_DPD_DEF_mean,0.04633318733750503
POS_CASH_SHORT_TERM_SK_DPD,0.046295212622348494
NONLIVINGAPARTMENTS_MODE,0.04564408508890272
PREV_APP_PREV_DOWN_PAYMENT_RATIO_STD,0.04551877977532446
INSTALLMENTS_EARLYNESS_LAST_365_DAYS_mean,0.04525713125758429
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_365_DAYS_mean,0.04525713125758429
CREDIT_CARD_12_MONTH_AMT_CREDIT_LIMIT_ACTUAL_std,0.044856367447953946
PREV_APP_REFUSED_AMT_APPLICATION_MEAN,0.04463371971838876
CREDIT_CARD_6_MONTH_AMT_PAYMENT_TOTAL_CURRENT_sum,0.04463245547607242
PREV_APP_APPROVED_RATIO_GOODS_TO_ANNUITY_STD,0.044622669861435094
PREV_APP_PREV_AMT_GOODS_PRICE_MEAN,0.04388647032552062
PREV_APP_PREV_NAME_PORTFOLIO_XNA_MEAN,0.043864941833979244
INSTALLMENTS_LAST_60_DAYS_sum,0.04373277645616274
LIVINGAPARTMENTS_AVG,0.043286323784943855
LIVINGAPARTMENTS_MODE,0.042952586779909964
INSTALLMENTS_PAYMENT_LAST_365_DAYS_mean,0.04282145251020303
PREV_APP_PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,0.04261744466241655
PREV_APP_APPROVED_AMT_DOWN_PAYMENT_MEAN,0.04182476455180009
ORGANIZATION_TYPE_Construction,0.041263912728783034
BUREAU_SUM_DEBT_CARD,0.04120837313070783
PREV_APP_APPROVED_DURATION_STD,0.03885481220711491
PREV_APP_previous_application_days_decision_about_last_1_credits_mean,0.03777308085654007
CREDIT_CARD_AMT_DRAWINGS_ATM_CURRENT_std,0.037129051725821885
PREV_APP_APPROVED_ACTUAL_DURATION_STD,0.03653244216934859
BUREAU_Ratio C,0.03579419017016505
PREV_APP_PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,0.0354741135369962
CREDIT_GOODS_PRICE_RATIO2,0.03539178897889065
CREDIT_CARD_AMT_PAYMENT_TOTAL_CURRENT_sum,0.03511328616690334
REG_CITY_NOT_LIVE_CITY,0.033979821469124726
INSTALLMENTS_PAYMENT_LAST_90_DAYS_mean,0.033557200254331586
PREV_APP_REFUSED_AMT_DOWN_PAYMENT_STD,0.03231442553581814
INSTALLMENTS_LAST_365_DAYS_sum_SHORT_TERM,0.0312946595525026
POS_CASH_NOT_COMPLETED_LAST_36_MONTHS,0.029914884889897762
PREV_APP_APPROVED_ACTUAL_DURATION_MIN,0.029345705820764952
PREV_APP_APPROVED_ACTUAL_DURATION_SUM,0.02903243645172945
PREV_APP_PREV_AMT_DOWN_PAYMENT_MAX,0.02811767647270711
INSTALLMENTS_INSTALLMENT_PAYMENT_DIFF_LAST_180_DAYS_sum,0.027668928870522257
INSTALLMENTS_INSTALLMENT_PAYMENT_DIFF_LAST_365_DAYS_std,0.026742789613802585
PREV_APP_PREV_NAME_PORTFOLIO_POS_MEAN,0.0250300444954225
PREV_APP_REFUSED_AMT_ANNUITY_STD,0.024636140394833677
FLOORSMAX_MODE,0.02336094535037855
NAME_INCOME_TYPE_Commercial associate,0.023080972160505548
PREV_APP_APPROVED_ACTUAL_DURATION_MAX,0.022870006327696434
