,importance
PREV_APP_PREV_AMT_GOODS_PRICE_STD,0.11853545260564483
PREV_APP_PREV_AMT_CREDIT_STD,0.117692398768529
BASEMENTAREA_AVG,0.1174805008620417
PREV_APP_APPROVED_Insuranced_amt_credit_MEAN,0.11732955892704852
INSTALLMENTS_AMT_PAYMENT_sum_LONG_TERM,0.11703756657522803
PREV_APP_REFUSED_AMT_ANNUITY_MEAN,0.1167589437263828
PREV_APP_PREV_RATE_DOWN_PAYMENT_MAX,0.1163983028456578
PREV_APP_APPROVED_AMT_GOODS_PRICE_STD,0.11637495451891633
CREDIT_CARD_AMT_PAYMENT_TOTAL_CURRENT_max,0.1162923842431317
CREDIT_CARD_36_MONTH_FLAG_UTILIZATION_LESS_50_sum,0.11567208628944288
HAS_DOCUMENT,0.11511439902644084
NAME_INCOME_TYPE_Working,0.11506146017053935
PREV_APP_APPROVED_DOWN_PAYMENT_RATIO_MAX,0.11239616383901821
BUREAU_GENERAL_AVG_PAST_LOAN_PER_TYPE,0.11165110082145926
YEARS_BEGINEXPLUATATION_MEDI,0.11130427163173097
YEARS_BUILD_MODE,0.1111211046410417
ELEVATORS_MEDI,0.11092963121366593
income_per_non_child,0.11041846345859913
CREDIT_CARD_12_MONTH_CNT_DRAWINGS_CURRENT_sum,0.11009294144367
true_annuity_div_income,0.10988992972539392
CREDIT_CARD_SUM_ALL_CNT_DRAWINGS_mean,0.10951759878492524
CREDIT_CARD_RAPID_ACCOUNT_TURNOVER_sum,0.10942180792829338
INSTALLMENTS_PAYMENT_LAST_730_DAYS_std,0.10853785805526284
PREV_APP_APPROVED_APP_CREDIT_PERC_VAR,0.1070403557903209
BUREAU_ACTIVE_LAST_1000_DAYS,0.10579768718110791
PREV_APP_APPROVED_AMT_APPLICATION_STD,0.10520767584847569
BUREAU_CLOSE_LAST_180_DAYS,0.10496955815396584
AMT_INCOME_TOTAL,0.10407664063844752
CREDIT_CARD_FLAG_UTILIZATION_LESS_25_mean,0.10327888159185493
PREV_APP_REFUSED_CNT_PAYMENT_MEAN,0.10277980347147356
LIVINGAREA_MODE,0.10276930436902995
FLOORSMIN_AVG,0.10245216504854007
ELEVATORS_MODE,0.1022682795338873
PREV_APP_REFUSED_AMT_CREDIT_MEAN,0.10088216835048627
POS_CASH_GENERAL_SK_DPD_max,0.1002976587032019
ext_sources_mean,0.10011384904067293
FLOORSMAX_AVG,0.09995621309252606
PREV_APP_PREV_RATIO_GOODS_TO_ANNUITY_MEAN,0.09940364382559437
PREV_APP_PREV_NAME_CONTRACT_STATUS_Refused_MEAN,0.09939231626015951
INSTALLMENTS_EARLYNESS_LAST_730_DAYS_mean,0.09929287617263749
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_730_DAYS_mean,0.09929287617263749
YEARS_BUILD_MEDI,0.09880089706531035
PREV_APP_PREV_CNT_PAYMENT_SUM,0.09824472043977657
LIVINGAREA_AVG,0.09798695333368353
CREDIT_CARD_36_MONTH_AMT_PAYMENT_TOTAL_CURRENT_mean,0.09782913119150828
POS_CASH_GENERAL_COUNT_SK_DPD_DEF_var,0.09769759287621448
true_income_div_totalarea2,0.09741242070399649
CREDIT_CARD_AMT_DRAWINGS_CURRENT_std,0.09714703133486982
INSTALLMENTS_PAYMENT_LAST_60_DAYS_mean,0.09663676336565688
CREDIT_CARD_36_MONTH_AMT_DRAWINGS_CURRENT_max,0.09645571498922421
REGION_RATING_CLIENT_W_CITY,0.09583026113328906
CREDIT_CARD_36_MONTH_AMT_INST_MIN_REGULARITY_std,0.09557711945872246
PREV_APP_APPROVED_NAME_CONTRACT_TYPE_Consumer loans_SUM,0.09547718539995034
PREV_APP_REFUSED_AMT_APPLICATION_MIN,0.09517941347290208
CREDIT_CARD_ACTIVE_sum,0.0942354216035104
ext_sources_sum,0.09371738229001654
PREV_APP_ratio_amt_application_insuranced,0.09329396775394945
POS_CASH_GENERAL_COUNT_SK_DPD_sum,0.09297415715848854
BUREAU_CLOSE_AMT_CREDIT_SUM,0.0923112467024007
PREV_APP_APPROVED_CNT_PAYMENT_SUM,0.09214299010718342
PREV_APP_REFUSED_AMT_GOODS_PRICE_MEAN,0.09213107379840874
DEF_30_CNT_SOCIAL_CIRCLE,0.09190995284113568
POS_CASH_GENERAL_COUNT_SK_DPD_mean,0.091416954641386
CREDIT_CARD_6_MONTH_AMT_INST_MIN_REGULARITY_std,0.09135700253320317
CREDIT_CARD_FLAG_UTILIZATION_LESS_100_mean,0.09091798370723932
PREV_APP_REFUSED_CREDIT_ANNUITY_RATIO_MEAN,0.09074259938062278
CREDIT_CARD_36_MONTH_CNT_DRAWINGS_ATM_CURRENT_sum,0.09065168383137948
INSTALLMENTS_LATENESS_LAST_90_DAYS_sum,0.09030560534993727
CREDIT_CARD_12_MONTH_AMT_INST_MIN_REGULARITY_max,0.09009279370747808
PREV_APP_APPROVED_Insuranced_amt_application_SUM,0.09007543526685874
PREV_APP_PREV_RATE_DOWN_PAYMENT_MEAN,0.09006512513511954
PREV_APP_APPROVED_LIFETIME_LOAN_MEAN,0.08992069373743744
true_income_div_totalarea,0.08976268357887777
INSTALLMENTS_PAYMENT_LAST_365_DAYS_std,0.08972605104399067
PREV_APP_PREV_AMT_DOWN_PAYMENT_MAX,0.08909177927278436
FLOORSMIN_MODE,0.08733956668535604
CREDIT_CARD_12_MONTH_AMT_PAYMENT_TOTAL_CURRENT_std,0.08695619814538424
CREDIT_CARD_CNT_DRAWINGS_ATM_CURRENT_sum,0.084646675488908
PREV_APP_PREV_NAME_PAYMENT_TYPE_XNA_MEAN,0.08431393911370634
INSTALLMENTS_LAST_180_DAYS_sum_LONG_TERM,0.084211667725638
CREDIT_CARD_AMT_CREDIT_LIMIT_ACTUAL_max,0.08395739419256691
CREDIT_CARD_12_MONTH_AMT_CREDIT_LIMIT_ACTUAL_min,0.08347429080818884
POS_CASH_SHORT_TERM_SK_ID_PREV,0.08325805287543996
PREV_APP_APPROVED_GOODS_PRICE_RATIO_STD,0.08310113031050112
PREV_APP_REFUSED_APP_CREDIT_PERC_MEAN,0.08269311111073675
EXT_SOURCE_1,0.08201319107196588
PREV_APP_REFUSED_ANNUITY_PAYMENT_PRODUCT_SUM,0.08193893336646726
PREV_APP_PREV_AMT_APPLICATION_MAX,0.0816218910955641
CREDIT_CARD_36_MONTH_POSITIVE_CREDIT_sum,0.08160427858817115
INSTALLMENTS_PAYMENT_LAST_60_DAYS_std,0.08104097120043881
INSTALLMENTS_PAYMENT_LAST_90_DAYS_sum_LONG_TERM,0.08052666850317884
BUREAU_GENERAL_AMT_CREDIT_SUM_LIMIT_sum,0.08044839704197665
BUREAU_SUM_DEBT_MORTGAGE,0.08030900050424206
CREDIT_CARD_POSITIVE_CREDIT_sum,0.0790342892490154
PREV_APP_PREV_WEEKDAY_APPR_PROCESS_START_WEEK_DAY_SUM,0.07892912321068406
PREV_APP_REFUSED_RATIO_APPLICATION_TO_ANNUITY_MEAN,0.07828396556516118
PREV_APP_APPROVED_AMT_ANNUITY_SUM,0.07819532396554663
CREDIT_CARD_36_MONTH_AMT_BALANCE_sum,0.07748865826188642
PREV_APP_APPROVED_GOODS_PRICE_RATIO_MEAN,0.07723880329576022
CREDIT_CARD_CNT_DRAWINGS_CURRENT_sum,0.07699711872195374
PREV_APP_PREV_RATE_DOWN_PAYMENT_MIN,0.07630934912961244
PREV_APP_PREV_CHURN_PREV_NaN_MEAN,0.07560769652031304
PREV_APP_APPROVED_AMT_GOODS_PRICE_MEAN,0.07547435291744461
CREDIT_CARD_12_MONTH_AMT_DRAWINGS_CURRENT_max,0.07428672052929507
PREV_APP_PREV_RATIO_APPLICATION_TO_ANNUITY_STD,0.07412468718037794
PREV_APP_ratio_amt_credit_insuranced,0.07407656419272163
PREV_APP_APPROVED_AMT_CREDIT_STD,0.07395924908393174
PREV_APP_PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,0.07339767958503168
INSTALLMENTS_EARLYNESS_LAST_730_DAYS_max,0.07312759395834512
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_730_DAYS_max,0.07312759395834512
PREV_APP_PREV_RATIO_GOODS_TO_ANNUITY_STD,0.07275376011309125
PREV_APP_REFUSED_AMT_ANNUITY_MAX,0.07233055178542044
PREV_APP_REFUSED_CNT_PAYMENT_SUM,0.0715788017441524
POS_CASH_GENERAL_CNT_INSTALMENT_sum,0.07149030711206648
PREV_APP_APPROVED_LIFETIME_LOAN_SUM,0.07148989335332155
BUREAU_ACTIVE_AMT_CREDIT_SUM_LIMIT,0.07145931151199986
BUREAU_GENERAL_AMT_CREDIT_MAX_OVERDUE_sum,0.0708394124824938
BUREAU_SUM_OVERDUE_CARD,0.06884544606995001
POS_CASH_NOT_COMPLETED_SK_DPD_DEF,0.06819484577924209
NAME_FAMILY_STATUS_Civil marriage,0.06771322892983661
COMMONAREA_MODE,0.06716593075942455
CREDIT_CARD_AMT_DRAWINGS_CURRENT_max,0.06693672609293683
PREV_APP_PREV_APP_CREDIT_PERC_MIN,0.06635074099859724
CREDIT_CARD_MONTHS_BALANCE_count,0.0662938614973901
CREDIT_CARD_12_MONTH_FLAG_UTILIZATION_LESS_50_sum,0.06616356185691555
CREDIT_CARD_RAPID_ACCOUNT_TURNOVER_mean,0.06595908301387286
BUREAU_CLOSE,0.065889459181024
CREDIT_CARD_UTILIZATION_sum,0.06561335256389358
ext_sources_var,0.06514316741123284
PREV_APP_PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,0.06495123043521762
CREDIT_CARD_AMT_PAYMENT_TOTAL_CURRENT_mean,0.06432595550447004
LIVINGAREA_MEDI,0.06294211969836194
NAME_CONTRACT_TYPE,0.06285532140851476
true_annuity_div_income2,0.06241795453962848
INSTALLMENTS_LATE_std,0.062376626958792876
DEBT_BURDEN_PER_LIFE_DAY,0.06226695629920625
INSTALLMENTS_LATE_max,0.06112529820351412
PREV_APP_PREV_AMT_DOWN_PAYMENT_MIN,0.060834482656307524
PREV_APP_APPROVED_AMT_GOODS_PRICE_MAX,0.06061660829174891
NAME_INCOME_TYPE_Commercial associate,0.06014563529427544
PREV_APP_PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,0.059934665625012706
COMMONAREA_MEDI,0.05975225034328925
POS_CASH_NOT_COMPLETED_LAST_12_MONTHS,0.05919480402823815
POS_CASH_GENERAL_MONTHS_BALANCE_max,0.05889092685444154
POS_CASH_GENERAL_MEAN_SK_DPD_var,0.0588206375919623
CREDIT_CARD_6_MONTH_CNT_DRAWINGS_ATM_CURRENT_sum,0.05827933681725222
INSTALLMENTS_EARLYNESS_LAST_180_DAYS_mean,0.05820262119514232
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_180_DAYS_mean,0.05820262119514232
ORGANIZATION_TYPE_Self-employed,0.057395189460561324
INSTALLMENTS_COUNT_sum,0.05633214152026439
CREDIT_CARD_SUM_ALL_CNT_DRAWINGS_sum,0.05620605341477796
BUREAU_GENERAL_AMT_CREDIT_SUM_DEBT_sum,0.05617517151007729
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_365_DAYS_sum,0.055658721465548226
INSTALLMENTS_EARLYNESS_LAST_365_DAYS_sum,0.055658721465548226
CREDIT_CARD_CNT_DRAWINGS_ATM_CURRENT_mean,0.055572683653624645
phone_to_birth_ratio,0.05504577386350625
BUREAU_CLOSE_LAST_365_DAYS,0.05484290750352889
INSTALLMENTS_EARLY_sum_LONG_TERM,0.053135431215453395
INSTALLMENTS_DIFF_std,0.05268727541142791
PREV_APP_APPROVED_HOUR_APPR_PROCESS_START_working_hours_SUM,0.052529160375899525
PREV_APP_APPROVED_DURATION_SUM,0.052457922128186785
CREDIT_CARD_6_MONTH_FLAG_UTILIZATION_LESS_50_mean,0.0512286748667651
PREV_APP_APPROVED_HIGH_DOWN_PAYMENT_SUM,0.051109099992394755
INSTALLMENTS_DIFF_max,0.050169738596520394
DAYS_LAST_PHONE_CHANGE,0.04931335259524828
YEARS_BEGINEXPLUATATION_MODE,0.049152759908642325
PREV_APP_PREV_AMT_GOODS_PRICE_MEAN,0.04911394479337651
PREV_APP_PREV_AMT_DOWN_PAYMENT_MEAN,0.048282078177306516
POS_CASH_SHORT_TERM_NUM_INSTALMENT,0.04788953912843653
CREDIT_CARD_12_MONTH_AMT_BALANCE_sum,0.04768857432262905
BUREAU_AMT_CREDIT_SUM_DEBT_x,0.04566449210159035
PREV_APP_APPROVED_AMT_GOODS_PRICE_SUM,0.04559886980798673
PREV_APP_APPROVED_AMT_APPLICATION_SUM,0.04559886980798673
BUREAU_GENERAL_AMT_CREDIT_SUM_LIMIT_mean,0.04306936654971237
PREV_APP_PREV_NAME_CONTRACT_TYPE_Consumer loans_SUM,0.041415467018545635
PREV_APP_PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,0.0395608961621801
INSTALLMENTS_EARLYNESS_LAST_180_DAYS_sum,0.03916538278160256
INSTALLMENTS_PAYMENT_EARLYNESS_LAST_180_DAYS_sum,0.03916538278160256
PREV_APP_APPROVED_APP_CREDIT_PERC_MEAN,0.039024881777406116
PREV_APP_APPROVED_DOWN_PAYMENT_RATIO_STD,0.03890001177914489
CREDIT_CARD_AMT_DRAWINGS_ATM_CURRENT_sum,0.03858139466129338
PREV_APP_PREV_HIGH_DOWN_PAYMENT_SUM,0.03590321707667483
POS_CASH_SHORT_TERM_SK_DPD_DEF,0.03471221809366185
PREV_APP_APPROVED_APP_CREDIT_PERC_MAX,0.03351731968238276
POS_CASH_GENERAL_LAST_12_MONTHS_sum,0.02934725825903795
POS_CASH_LONG_TERM_CNT_INSTALMENT,0.028171156611686912
car_to_employ_ratio,0.02531010786417313
INSTALLMENTS_LAST_365_DAYS_sum_SHORT_TERM,0.024992552161366827
NONLIVINGAPARTMENTS_MEDI,0.024345209271625055
credit_to_annuity_ratio,0.022073172517927495
PREV_APP_APPROVED_DURATION_MEAN,0.02186420367802006
PREV_APP_PREV_NAME_PORTFOLIO_XNA_MEAN,0.02108363377348631
PREV_APP_PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,0.020764856452407165
PREV_APP_APPROVED_AMT_ANNUITY_MEAN,0.020671298353672603
credit_per_person,0.019825769516063407
credit_per_non_child,0.012791750235693677
income_credit_percentage,0.011512304473025908
INSTALLMENTS_PAYMENT_LAST_90_DAYS_mean,0.004968987154048995
